activity_ts,activity_type,active_Kcal,step_count,distance_m,duration_s,active_time_s,start_time_s,start_time_offset_s,met,intensity,motion_intensity_mean,motion_intensity_max
02/01/2024 04:15,SEDENTARY,0,0,0,900,900,1704168900,0,1,SEDENTARY,0,0
02/01/2024 04:30,SEDENTARY,0,0,0,900,900,1704169800,0,1,SEDENTARY,0,0
02/01/2024 04:45,SEDENTARY,0,0,0,900,900,1704170700,0,1,SEDENTARY,0,0
02/01/2024 05:00,SEDENTARY,0,0,0,900,900,1704171600,0,1,SEDENTARY,0,0
02/01/2024 05:15,SEDENTARY,0,0,0,900,900,1704172500,0,1,SEDENTARY,0,0
02/01/2024 05:30,SEDENTARY,0,0,0,900,900,1704173400,0,1,SEDENTARY,0,0
02/01/2024 05:45,SEDENTARY,0,0,0,900,900,1704174300,0,1,SEDENTARY,0,0
02/01/2024 06:00,SEDENTARY,0,0,0,900,900,1704175200,0,1,SEDENTARY,0,0
02/01/2024 06:15,SEDENTARY,0,0,0,900,900,1704176100,0,1,SEDENTARY,0,0
02/01/2024 06:30,SEDENTARY,0,0,0,900,900,1704177000,0,1,SEDENTARY,0,0
02/01/2024 06:45,SEDENTARY,0,0,0,900,900,1704177900,0,1,SEDENTARY,0,0
02/01/2024 07:00,SEDENTARY,0,0,0,900,900,1704178800,0,1,SEDENTARY,0,0
02/01/2024 07:15,SEDENTARY,0,0,0,900,900,1704179700,0,1,SEDENTARY,0,0
02/01/2024 07:30,SEDENTARY,0,0,0,900,900,1704180600,0,1,SEDENTARY,0,3
02/01/2024 07:45,SEDENTARY,0,0,0,900,900,1704181500,0,1,SEDENTARY,0,1
02/01/2024 08:00,SEDENTARY,0,0,0,900,900,1704182400,0,1,SEDENTARY,0,0
02/01/2024 08:15,SEDENTARY,0,0,0,900,900,1704183300,0,1,SEDENTARY,0,1
02/01/2024 08:30,SEDENTARY,0,0,0,900,900,1704184200,0,1,SEDENTARY,0,0
02/01/2024 08:45,SEDENTARY,0,0,0,900,900,1704185100,0,1,SEDENTARY,0,0
02/01/2024 09:00,SEDENTARY,0,0,0,900,900,1704186000,0,1,SEDENTARY,0,0
02/01/2024 09:15,SEDENTARY,0,0,0,900,900,1704186900,0,1,SEDENTARY,0,0
02/01/2024 09:30,SEDENTARY,0,0,0,900,900,1704187800,0,1,SEDENTARY,0,0
02/01/2024 09:45,SEDENTARY,0,0,0,900,900,1704188700,0,1,SEDENTARY,0,0
02/01/2024 10:00,SEDENTARY,0,0,0,900,900,1704189600,0,1,SEDENTARY,0,0
02/01/2024 10:15,SEDENTARY,0,0,0,900,900,1704190500,0,1,SEDENTARY,0,0
02/01/2024 10:30,SEDENTARY,0,0,0,900,900,1704191400,0,1,SEDENTARY,0,0
02/01/2024 10:45,SEDENTARY,0,0,0,900,900,1704192300,0,1,SEDENTARY,0,0
02/01/2024 11:00,SEDENTARY,0,0,0,900,900,1704193200,0,1,SEDENTARY,0,0
02/01/2024 11:15,SEDENTARY,0,0,0,900,900,1704194100,0,1,SEDENTARY,0,0
02/01/2024 11:30,SEDENTARY,0,0,0,900,900,1704195000,0,1,SEDENTARY,0,0
02/01/2024 11:45,SEDENTARY,0,0,0,900,900,1704195900,0,1,SEDENTARY,0,0
02/01/2024 12:00,SEDENTARY,0,0,0,900,900,1704196800,0,1,SEDENTARY,0,0
02/01/2024 12:15,SEDENTARY,0,0,0,900,900,1704197700,0,1,SEDENTARY,0,0
02/01/2024 12:30,SEDENTARY,0,0,0,900,900,1704198600,0,1,SEDENTARY,0,0
02/01/2024 12:45,SEDENTARY,0,0,0,900,900,1704199500,0,1,SEDENTARY,0,0
02/01/2024 13:00,SEDENTARY,0,0,0,900,900,1704200400,0,1,SEDENTARY,0,0
02/01/2024 13:15,SEDENTARY,0,0,0,900,900,1704201300,0,1,SEDENTARY,0,0
02/01/2024 13:30,SEDENTARY,0,0,0,900,900,1704202200,0,1,SEDENTARY,0,0
02/01/2024 13:45,SEDENTARY,0,0,0,900,900,1704203100,0,1,SEDENTARY,0,0
02/01/2024 14:00,SEDENTARY,0,0,0,900,900,1704204000,0,1,SEDENTARY,0,0
02/01/2024 14:15,SEDENTARY,0,0,0,900,900,1704204900,0,1,SEDENTARY,0,0
02/01/2024 14:30,SEDENTARY,0,0,0,900,900,1704205800,0,1,SEDENTARY,0,0
02/01/2024 14:45,SEDENTARY,0,0,0,900,900,1704206700,0,1,SEDENTARY,0,0
02/01/2024 15:00,SEDENTARY,0,0,0,900,900,1704207600,0,1,SEDENTARY,0,0
02/01/2024 15:15,SEDENTARY,0,0,0,900,900,1704208500,0,1,SEDENTARY,0,0
02/01/2024 15:30,SEDENTARY,0,0,0,900,900,1704209400,0,1,SEDENTARY,0,0
02/01/2024 15:45,SEDENTARY,0,0,0,900,900,1704210300,0,1,SEDENTARY,0,0
02/01/2024 16:00,SEDENTARY,0,0,0,900,900,1704211200,0,1,SEDENTARY,0,0
02/01/2024 16:15,SEDENTARY,0,0,0,900,900,1704212100,0,1,SEDENTARY,0,0
02/01/2024 16:30,SEDENTARY,0,0,0,900,900,1704213000,0,1,SEDENTARY,0,0
02/01/2024 16:45,SEDENTARY,0,0,0,900,900,1704213900,0,1,SEDENTARY,0,0
02/01/2024 17:00,SEDENTARY,0,0,0,900,900,1704214800,0,1,SEDENTARY,0,0
02/01/2024 17:15,SEDENTARY,0,0,0,900,900,1704215700,0,1,SEDENTARY,0,0
02/01/2024 17:30,WALKING,15,565,407.31,900,360,1704216600,0,3.2004888,ACTIVE,3,3
02/01/2024 17:30,SEDENTARY,0,0,0,900,540,1704216600,0,1,SEDENTARY,0,5
02/01/2024 17:45,RUNNING,80,1748,1890.11,900,720,1704217500,0,6.8679705,HIGHLY_ACTIVE,4,4
02/01/2024 17:45,WALKING,8,71,51.18,900,180,1704217500,0,3.3471882,ACTIVE,2,2
02/01/2024 18:00,RUNNING,74,1485,1580.87,900,600,1704218400,0,7.513448,HIGHLY_ACTIVE,3.6,4
02/01/2024 18:00,WALKING,12,209,150.66,900,240,1704218400,0,3.6405869,ACTIVE,2.5,3
02/01/2024 18:00,GENERIC,0,0,0,900,0,1704218400,0,1,SEDENTARY,0,6
02/01/2024 18:15,WALKING,44,1263,910.5,900,900,1704219300,0,3.581907,ACTIVE,2,2
02/01/2024 18:30,WALKING,27,778,560.86,900,720,1704220200,0,2.98044,ACTIVE,2,2
02/01/2024 18:30,GENERIC,4,0,0,900,0,1704220200,0,1,SEDENTARY,0,6
02/01/2024 18:45,WALKING,3,56,40.37,900,60,1704221100,0,3.6405869,ACTIVE,4,4
02/01/2024 18:45,GENERIC,3,0,0,900,0,1704221100,0,1,SEDENTARY,0,6
02/01/2024 18:45,SEDENTARY,0,0,0,900,840,1704221100,0,1,SEDENTARY,0,5
02/01/2024 19:00,WALKING,0,37,26.68,900,60,1704222000,0,1,ACTIVE,3,3
02/01/2024 19:00,SEDENTARY,0,0,0,900,840,1704222000,0,1,SEDENTARY,0,4
02/01/2024 19:15,SEDENTARY,0,0,0,900,900,1704222900,0,1,SEDENTARY,0,0
02/01/2024 19:30,SEDENTARY,0,0,0,900,900,1704223800,0,1,SEDENTARY,0,0
02/01/2024 19:45,SEDENTARY,0,0,0,900,900,1704224700,0,1,SEDENTARY,0,0
02/01/2024 20:00,SEDENTARY,0,0,0,900,900,1704225600,0,1,SEDENTARY,0,0
02/01/2024 20:15,SEDENTARY,0,0,0,900,900,1704226500,0,1,SEDENTARY,0,0
02/01/2024 20:30,SEDENTARY,0,0,0,900,900,1704227400,0,1,SEDENTARY,0,2
02/01/2024 20:45,WALKING,2,47,33.88,900,45,1704228300,0,3.3471882,ACTIVE,4.3,5
02/01/2024 20:45,SEDENTARY,0,0,0,900,855,1704228300,0,1,SEDENTARY,0,4
02/01/2024 21:00,SEDENTARY,0,0,0,900,900,1704229200,0,1,SEDENTARY,0,4
02/01/2024 21:15,SEDENTARY,0,0,0,900,900,1704230100,0,1,SEDENTARY,0,2
02/01/2024 21:30,SEDENTARY,0,0,0,900,900,1704231000,0,1,SEDENTARY,0,2
02/01/2024 21:45,SEDENTARY,0,0,0,900,900,1704231900,0,1,SEDENTARY,0,4
02/01/2024 22:00,WALKING,0,15,10.81,900,60,1704232800,0,1,ACTIVE,2,2
02/01/2024 22:00,SEDENTARY,0,0,0,900,840,1704232800,0,1,SEDENTARY,0,4
02/01/2024 22:15,SEDENTARY,0,0,0,900,900,1704233700,0,1,SEDENTARY,0,2
02/01/2024 22:30,SEDENTARY,0,0,0,900,900,1704234600,0,1,SEDENTARY,0,5
02/01/2024 22:45,SEDENTARY,0,0,0,900,900,1704235500,0,1,SEDENTARY,0,1
02/01/2024 23:00,SEDENTARY,0,0,0,900,900,1704236400,0,1,SEDENTARY,0,5
02/01/2024 23:15,SEDENTARY,0,0,0,900,900,1704237300,0,1,SEDENTARY,0,5
02/01/2024 23:30,SEDENTARY,0,0,0,900,900,1704238200,0,1,SEDENTARY,0,0
02/01/2024 23:45,SEDENTARY,0,0,0,900,900,1704239100,0,1,SEDENTARY,0,1
03/01/2024 00:00,SEDENTARY,0,0,0,900,900,1704240000,0,1,SEDENTARY,0,2
03/01/2024 00:15,SEDENTARY,0,0,0,900,900,1704240900,0,1,SEDENTARY,0,0
03/01/2024 00:30,SEDENTARY,0,0,0,900,900,1704241800,0,1,SEDENTARY,0,0
03/01/2024 00:45,SEDENTARY,0,0,0,900,900,1704242700,0,1,SEDENTARY,0,3
03/01/2024 01:00,SEDENTARY,0,0,0,900,900,1704243600,0,1,SEDENTARY,0,3
03/01/2024 01:15,SEDENTARY,0,0,0,900,900,1704244500,0,1,SEDENTARY,0,3
03/01/2024 01:30,SEDENTARY,0,0,0,900,900,1704245400,0,1,SEDENTARY,0,4
03/01/2024 01:45,SEDENTARY,0,0,0,900,900,1704246300,0,1,SEDENTARY,0,2
03/01/2024 02:00,SEDENTARY,0,0,0,900,900,1704247200,0,1,SEDENTARY,0,2
03/01/2024 02:15,SEDENTARY,0,0,0,900,900,1704248100,0,1,SEDENTARY,0,3
03/01/2024 02:30,SEDENTARY,0,0,0,900,900,1704249000,0,1,SEDENTARY,0,5
03/01/2024 02:45,SEDENTARY,0,0,0,900,900,1704249900,0,1,SEDENTARY,0,2
03/01/2024 03:00,SEDENTARY,0,0,0,900,900,1704250800,0,1,SEDENTARY,0,0
03/01/2024 03:15,SEDENTARY,0,0,0,900,900,1704251700,0,1,SEDENTARY,0,3
03/01/2024 03:30,SEDENTARY,0,0,0,900,900,1704252600,0,1,SEDENTARY,0,2
03/01/2024 03:45,SEDENTARY,0,0,0,900,900,1704253500,0,1,SEDENTARY,0,0
03/01/2024 04:00,SEDENTARY,0,0,0,900,900,1704254400,0,1,SEDENTARY,0,0
03/01/2024 04:15,SEDENTARY,0,0,0,900,900,1704255300,0,1,SEDENTARY,0,3
03/01/2024 04:30,SEDENTARY,0,0,0,900,900,1704256200,0,1,SEDENTARY,0,1
03/01/2024 04:45,SEDENTARY,0,0,0,900,900,1704257100,0,1,SEDENTARY,0,1
03/01/2024 05:00,SEDENTARY,0,0,0,900,900,1704258000,0,1,SEDENTARY,0,1
03/01/2024 05:15,SEDENTARY,0,0,0,900,900,1704258900,0,1,SEDENTARY,0,3
03/01/2024 05:30,SEDENTARY,0,0,0,900,900,1704259800,0,1,SEDENTARY,0,3
03/01/2024 05:45,SEDENTARY,0,0,0,900,900,1704260700,0,1,SEDENTARY,0,3
03/01/2024 06:00,SEDENTARY,0,0,0,900,900,1704261600,0,1,SEDENTARY,0,4
03/01/2024 06:15,SEDENTARY,0,0,0,900,900,1704262500,0,1,SEDENTARY,0,3
03/01/2024 06:30,SEDENTARY,0,0,0,900,900,1704263400,0,1,SEDENTARY,0,1
03/01/2024 06:45,SEDENTARY,0,0,0,900,900,1704264300,0,1,SEDENTARY,0,4
03/01/2024 07:00,SEDENTARY,0,0,0,900,900,1704265200,0,1,SEDENTARY,0,5
03/01/2024 07:15,SEDENTARY,0,0,0,900,900,1704266100,0,1,SEDENTARY,0,1
03/01/2024 07:30,WALKING,0,15,10.81,900,60,1704267000,0,1,ACTIVE,4,4
03/01/2024 07:30,SEDENTARY,0,0,0,900,840,1704267000,0,1,SEDENTARY,0,4
03/01/2024 07:45,WALKING,0,15,10.81,900,60,1704267900,0,1,ACTIVE,3,3
03/01/2024 07:45,SEDENTARY,0,0,0,900,840,1704267900,0,1,SEDENTARY,0,4
03/01/2024 08:00,WALKING,4,119,85.79,900,420,1704268800,0,1.5029689,ACTIVE,2.3,4
03/01/2024 08:00,SEDENTARY,0,0,0,900,480,1704268800,0,1,SEDENTARY,0,6
03/01/2024 08:15,SEDENTARY,0,0,0,900,900,1704269700,0,1,SEDENTARY,0,4
03/01/2024 08:30,SEDENTARY,0,0,0,900,900,1704270600,0,1,SEDENTARY,0,4
03/01/2024 08:45,SEDENTARY,0,0,0,900,900,1704271500,0,1,SEDENTARY,0,4
03/01/2024 09:00,WALKING,1,35,25.23,900,60,1704272400,0,1.8801957,ACTIVE,2,2
03/01/2024 09:00,SEDENTARY,0,0,0,900,840,1704272400,0,1,SEDENTARY,0,5
03/01/2024 09:15,WALKING,3,36,25.95,900,120,1704273300,0,2.3202934,ACTIVE,3,3
03/01/2024 09:15,SEDENTARY,0,0,0,900,780,1704273300,0,1,SEDENTARY,0,4
03/01/2024 09:30,WALKING,15,100,72.09,900,330,1704274200,0,3.4005337,ACTIVE,1.6,3
03/01/2024 09:30,GENERIC,14,0,0,900,0,1704274200,0,1,SEDENTARY,0,5
03/01/2024 09:30,SEDENTARY,0,0,0,900,570,1704274200,0,1,SEDENTARY,0,5
03/01/2024 09:45,WALKING,19,143,103.09,900,420,1704275100,0,3.3891022,ACTIVE,1,1
03/01/2024 09:45,GENERIC,15,0,0,900,0,1704275100,0,1,SEDENTARY,0,5
03/01/2024 10:00,WALKING,2,13,9.37,900,120,1704276000,0,1.8801957,ACTIVE,0,0
03/01/2024 10:00,GENERIC,9,0,0,900,0,1704276000,0,1,SEDENTARY,0,5
03/01/2024 10:00,SEDENTARY,2,0,0,900,780,1704276000,0,1.1354146,SEDENTARY,0,5
03/01/2024 10:15,WALKING,1,20,14.42,900,30,1704276900,0,2.7603912,ACTIVE,4,4
03/01/2024 10:15,SEDENTARY,0,0,0,900,870,1704276900,0,1,SEDENTARY,0,3
03/01/2024 10:30,SEDENTARY,0,0,0,900,900,1704277800,0,1,SEDENTARY,0,3
03/01/2024 10:45,WALKING,0,28,20.19,900,30,1704278700,0,1,ACTIVE,2,2
03/01/2024 10:45,SEDENTARY,0,0,0,900,870,1704278700,0,1,SEDENTARY,0,3
03/01/2024 11:00,SEDENTARY,0,0,0,900,900,1704279600,0,1,SEDENTARY,0,3
03/01/2024 11:15,WALKING,4,98,70.65,900,120,1704280500,0,2.7603912,ACTIVE,2,3
03/01/2024 11:15,SEDENTARY,0,0,0,900,780,1704280500,0,1,SEDENTARY,0,6
03/01/2024 11:30,SEDENTARY,0,0,0,900,900,1704281400,0,1,SEDENTARY,0,2
03/01/2024 11:45,SEDENTARY,0,0,0,900,900,1704282300,0,1,SEDENTARY,0,2
03/01/2024 12:00,SEDENTARY,0,0,0,900,900,1704283200,0,1,SEDENTARY,0,2
03/01/2024 12:15,RUNNING,1,23,24.87,900,45,1704284100,0,2.1735942,HIGHLY_ACTIVE,1,1
03/01/2024 12:15,WALKING,2,50,36.04,900,75,1704284100,0,2.408313,ACTIVE,1.4,2
03/01/2024 12:15,SEDENTARY,0,0,0,900,780,1704284100,0,1,SEDENTARY,0,6
03/01/2024 12:30,WALKING,4,78,56.23,900,150,1704285000,0,2.408313,ACTIVE,1.6,2
03/01/2024 12:30,SEDENTARY,0,0,0,900,750,1704285000,0,1,SEDENTARY,0,5
03/01/2024 12:45,WALKING,3,20,14.42,900,75,1704285900,0,3.1124694,ACTIVE,1,1
03/01/2024 12:45,SEDENTARY,0,0,0,900,825,1704285900,0,1,SEDENTARY,0,5
03/01/2024 13:00,WALKING,2,11,7.93,900,45,1704286800,0,3.3471882,ACTIVE,1,1
03/01/2024 13:00,SEDENTARY,1,0,0,900,855,1704286800,0,1.061768,SEDENTARY,0,5
03/01/2024 13:15,SEDENTARY,0,0,0,900,900,1704287700,0,1,SEDENTARY,0,2
03/01/2024 13:30,WALKING,6,25,18.02,900,150,1704288600,0,3.1124694,ACTIVE,1,1
03/01/2024 13:30,SEDENTARY,1,0,0,900,750,1704288600,0,1.0704156,SEDENTARY,0,4
03/01/2024 13:45,SEDENTARY,0,0,0,900,900,1704289500,0,1,SEDENTARY,0,3
03/01/2024 14:00,SEDENTARY,0,0,0,900,900,1704290400,0,1,SEDENTARY,0,3
03/01/2024 14:15,SEDENTARY,0,0,0,900,900,1704291300,0,1,SEDENTARY,0,3
03/01/2024 14:30,SEDENTARY,0,0,0,900,900,1704292200,0,1,SEDENTARY,0,3
03/01/2024 14:45,SEDENTARY,0,0,0,900,900,1704293100,0,1,SEDENTARY,0,3
03/01/2024 15:00,RUNNING,1,13,14.06,900,30,1704294000,0,2.7603912,HIGHLY_ACTIVE,5,5
03/01/2024 15:00,WALKING,0,32,23.07,900,45,1704294000,0,1,ACTIVE,1.3,4
03/01/2024 15:00,SEDENTARY,0,0,0,900,825,1704294000,0,1,SEDENTARY,0,6
03/01/2024 15:15,WALKING,7,110,79.3,900,180,1704294900,0,3.0537896,ACTIVE,1.2,3
03/01/2024 15:15,GENERIC,6,0,0,900,0,1704294900,0,1,SEDENTARY,0,5
03/01/2024 15:15,SEDENTARY,2,0,0,900,720,1704294900,0,1.1466993,SEDENTARY,0,5
03/01/2024 15:30,WALKING,17,234,168.69,900,435,1704295800,0,3.0639067,ACTIVE,1.6,2
03/01/2024 15:30,GENERIC,5,0,0,900,0,1704295800,0,1,SEDENTARY,0,6
03/01/2024 15:30,SEDENTARY,1,0,0,900,465,1704295800,0,1.1135737,SEDENTARY,0,6
03/01/2024 15:45,SEDENTARY,0,0,0,900,900,1704296700,0,1,SEDENTARY,0,2
03/01/2024 16:00,SEDENTARY,0,0,0,900,900,1704297600,0,1,SEDENTARY,0,2
03/01/2024 16:15,SEDENTARY,0,0,0,900,900,1704298500,0,1,SEDENTARY,0,3
03/01/2024 16:30,SEDENTARY,0,0,0,900,900,1704299400,0,1,SEDENTARY,0,3
03/01/2024 16:45,WALKING,2,41,29.56,900,60,1704300300,0,2.7603912,ACTIVE,1,1
03/01/2024 16:45,SEDENTARY,0,0,0,900,840,1704300300,0,1,SEDENTARY,0,5
03/01/2024 17:00,WALKING,9,128,92.27,900,225,1704301200,0,3.1124694,ACTIVE,1.8,3
03/01/2024 17:00,GENERIC,3,0,0,900,0,1704301200,0,1,SEDENTARY,0,4
03/01/2024 17:00,SEDENTARY,0,0,0,900,675,1704301200,0,1,SEDENTARY,0,5
03/01/2024 17:15,SEDENTARY,0,0,0,900,900,1704302100,0,1,SEDENTARY,0,3
03/01/2024 17:30,WALKING,20,539,388.57,900,495,1704303000,0,3.1338077,ACTIVE,1.7,2
03/01/2024 17:30,GENERIC,2,0,0,900,0,1704303000,0,1,SEDENTARY,0,5
03/01/2024 17:30,SEDENTARY,2,0,0,900,405,1704303000,0,1.2607987,SEDENTARY,0,5
03/01/2024 17:45,WALKING,33,1240,893.91,900,900,1704303900,0,2.9364302,ACTIVE,2,2
03/01/2024 18:00,WALKING,47,1060,764.16,900,900,1704304800,0,3.7579463,ACTIVE,2,2
03/01/2024 18:15,WALKING,16,403,290.52,900,420,1704305700,0,3.0118756,ACTIVE,2.1,3
03/01/2024 18:15,SEDENTARY,0,0,0,900,480,1704305700,0,1,SEDENTARY,0,5
03/01/2024 18:30,SEDENTARY,0,0,0,900,900,1704306600,0,1,SEDENTARY,0,5
03/01/2024 18:45,SEDENTARY,0,0,0,900,900,1704307500,0,1,SEDENTARY,0,3
03/01/2024 19:00,SEDENTARY,0,0,0,900,900,1704308400,0,1,SEDENTARY,0,3
03/01/2024 19:15,SEDENTARY,0,0,0,900,900,1704309300,0,1,SEDENTARY,0,0
03/01/2024 19:30,SEDENTARY,0,0,0,900,900,1704310200,0,1,SEDENTARY,0,0
03/01/2024 19:45,SEDENTARY,0,0,0,900,900,1704311100,0,1,SEDENTARY,0,0
03/01/2024 20:00,SEDENTARY,0,0,0,900,900,1704312000,0,1,SEDENTARY,0,0
03/01/2024 20:15,SEDENTARY,0,0,0,900,900,1704312900,0,1,SEDENTARY,0,0
03/01/2024 20:30,SEDENTARY,0,0,0,900,900,1704313800,0,1,SEDENTARY,0,0
03/01/2024 20:45,SEDENTARY,0,0,0,900,900,1704314700,0,1,SEDENTARY,0,0
03/01/2024 21:00,SEDENTARY,0,0,0,900,900,1704315600,0,1,SEDENTARY,0,1
03/01/2024 21:15,SEDENTARY,0,0,0,900,900,1704316500,0,1,SEDENTARY,0,0
03/01/2024 21:30,SEDENTARY,0,0,0,900,900,1704317400,0,1,SEDENTARY,0,0
03/01/2024 21:45,SEDENTARY,0,0,0,900,900,1704318300,0,1,SEDENTARY,0,0
03/01/2024 22:00,SEDENTARY,0,0,0,900,900,1704319200,0,1,SEDENTARY,0,0
03/01/2024 22:15,SEDENTARY,0,0,0,900,900,1704320100,0,1,SEDENTARY,0,0
03/01/2024 22:30,SEDENTARY,0,0,0,900,900,1704321000,0,1,SEDENTARY,0,0
03/01/2024 22:45,SEDENTARY,0,0,0,900,900,1704321900,0,1,SEDENTARY,0,0
03/01/2024 23:00,SEDENTARY,0,0,0,900,900,1704322800,0,1,SEDENTARY,0,0
03/01/2024 23:15,SEDENTARY,0,0,0,900,900,1704323700,0,1,SEDENTARY,0,1
03/01/2024 23:30,SEDENTARY,0,0,0,900,900,1704324600,0,1,SEDENTARY,0,0
03/01/2024 23:45,SEDENTARY,0,0,0,900,900,1704325500,0,1,SEDENTARY,0,0
04/01/2024 00:00,SEDENTARY,0,0,0,900,900,1704326400,0,1,SEDENTARY,0,0
04/01/2024 00:15,SEDENTARY,0,0,0,900,900,1704327300,0,1,SEDENTARY,0,0
04/01/2024 00:30,SEDENTARY,0,0,0,900,900,1704328200,0,1,SEDENTARY,0,0
04/01/2024 00:45,SEDENTARY,0,0,0,900,900,1704329100,0,1,SEDENTARY,0,0
04/01/2024 01:00,SEDENTARY,0,0,0,900,900,1704330000,0,1,SEDENTARY,0,0
04/01/2024 01:15,SEDENTARY,0,0,0,900,900,1704330900,0,1,SEDENTARY,0,0
04/01/2024 01:30,SEDENTARY,0,0,0,900,900,1704331800,0,1,SEDENTARY,0,0
04/01/2024 01:45,SEDENTARY,0,0,0,900,900,1704332700,0,1,SEDENTARY,0,0
04/01/2024 02:00,SEDENTARY,0,0,0,900,900,1704333600,0,1,SEDENTARY,0,0
04/01/2024 02:15,SEDENTARY,0,0,0,900,900,1704334500,0,1,SEDENTARY,0,0
04/01/2024 02:30,SEDENTARY,0,0,0,900,900,1704335400,0,1,SEDENTARY,0,0
04/01/2024 02:45,SEDENTARY,0,0,0,900,900,1704336300,0,1,SEDENTARY,0,0
04/01/2024 03:00,SEDENTARY,0,0,0,900,900,1704337200,0,1,SEDENTARY,0,0
04/01/2024 03:15,SEDENTARY,0,0,0,900,900,1704338100,0,1,SEDENTARY,0,0
04/01/2024 03:30,SEDENTARY,0,0,0,900,900,1704339000,0,1,SEDENTARY,0,0
04/01/2024 03:45,SEDENTARY,0,0,0,900,900,1704339900,0,1,SEDENTARY,0,0
04/01/2024 04:00,SEDENTARY,0,0,0,900,900,1704340800,0,1,SEDENTARY,0,0
04/01/2024 04:15,SEDENTARY,0,0,0,900,900,1704341700,0,1,SEDENTARY,0,0
04/01/2024 04:30,SEDENTARY,0,0,0,900,900,1704342600,0,1,SEDENTARY,0,0
04/01/2024 04:45,SEDENTARY,0,0,0,900,900,1704343500,0,1,SEDENTARY,0,0
04/01/2024 05:00,SEDENTARY,0,0,0,900,900,1704344400,0,1,SEDENTARY,0,0
04/01/2024 05:15,SEDENTARY,0,0,0,900,900,1704345300,0,1,SEDENTARY,0,0
04/01/2024 05:30,SEDENTARY,0,0,0,900,900,1704346200,0,1,SEDENTARY,0,0
04/01/2024 05:45,SEDENTARY,0,0,0,900,900,1704347100,0,1,SEDENTARY,0,0
04/01/2024 06:00,SEDENTARY,0,0,0,900,900,1704348000,0,1,SEDENTARY,0,0
04/01/2024 06:15,SEDENTARY,0,0,0,900,900,1704348900,0,1,SEDENTARY,0,1
04/01/2024 06:30,SEDENTARY,0,0,0,900,900,1704349800,0,1,SEDENTARY,0,3
04/01/2024 06:45,SEDENTARY,0,0,0,900,900,1704350700,0,1,SEDENTARY,0,0
04/01/2024 07:00,SEDENTARY,0,0,0,900,900,1704351600,0,1,SEDENTARY,0,0
04/01/2024 07:15,SEDENTARY,0,0,0,900,900,1704352500,0,1,SEDENTARY,0,0
04/01/2024 07:30,SEDENTARY,0,0,0,900,900,1704353400,0,1,SEDENTARY,0,0
04/01/2024 07:45,WALKING,12,239,172.29,900,240,1704354300,0,3.6405869,ACTIVE,3,3
04/01/2024 07:45,SEDENTARY,0,0,0,900,660,1704354300,0,1,SEDENTARY,0,5
04/01/2024 08:00,WALKING,18,396,285.48,900,420,1704355200,0,3.26336,ACTIVE,2.7,3
04/01/2024 08:00,SEDENTARY,0,0,0,900,480,1704355200,0,1,SEDENTARY,0,4
04/01/2024 08:15,WALKING,4,58,41.81,900,60,1704356100,0,4.5207825,ACTIVE,3,3
04/01/2024 08:15,GENERIC,1,0,0,900,0,1704356100,0,1,SEDENTARY,0,5
04/01/2024 08:15,SEDENTARY,0,0,0,900,840,1704356100,0,1,SEDENTARY,0,6
04/01/2024 08:30,WALKING,18,387,278.99,900,300,1704357000,0,4.1687045,ACTIVE,3,3
04/01/2024 08:30,GENERIC,2,0,0,900,0,1704357000,0,1,SEDENTARY,0,2
04/01/2024 08:30,SEDENTARY,0,0,0,900,600,1704357000,0,1,SEDENTARY,0,3
04/01/2024 08:45,WALKING,33,695,501.02,900,600,1704357900,0,3.9046457,ACTIVE,3,3
04/01/2024 08:45,GENERIC,6,0,0,900,0,1704357900,0,1,SEDENTARY,0,5
04/01/2024 08:45,SEDENTARY,0,0,0,900,300,1704357900,0,1,SEDENTARY,0,1
04/01/2024 09:00,WALKING,7,140,100.93,900,120,1704358800,0,4.0806847,ACTIVE,3,3
04/01/2024 09:00,GENERIC,7,0,0,900,0,1704358800,0,1,SEDENTARY,0,5
04/01/2024 09:00,SEDENTARY,0,0,0,900,780,1704358800,0,1,SEDENTARY,0,3
04/01/2024 09:15,SEDENTARY,0,0,0,900,900,1704359700,0,1,SEDENTARY,0,3
04/01/2024 09:30,SEDENTARY,0,0,0,900,900,1704360600,0,1,SEDENTARY,0,3
04/01/2024 09:45,WALKING,6,55,39.65,900,120,1704361500,0,3.6405869,ACTIVE,3,3
04/01/2024 09:45,GENERIC,7,0,0,900,0,1704361500,0,1,SEDENTARY,0,3
04/01/2024 09:45,SEDENTARY,0,0,0,900,780,1704361500,0,1,SEDENTARY,0,5
04/01/2024 10:00,SEDENTARY,0,0,0,900,900,1704362400,0,1,SEDENTARY,0,3
04/01/2024 10:15,SEDENTARY,0,0,0,900,900,1704363300,0,1,SEDENTARY,0,3
04/01/2024 10:30,SEDENTARY,0,0,0,900,900,1704364200,0,1,SEDENTARY,0,3
04/01/2024 10:45,SEDENTARY,0,0,0,900,900,1704365100,0,1,SEDENTARY,0,3
04/01/2024 11:00,WALKING,0,9,6.49,900,15,1704366000,0,1,ACTIVE,2,2
04/01/2024 11:00,SEDENTARY,0,0,0,900,885,1704366000,0,1,SEDENTARY,0,4
04/01/2024 11:15,WALKING,0,8,5.76,900,15,1704366900,0,1,ACTIVE,2,2
04/01/2024 11:15,SEDENTARY,0,0,0,900,885,1704366900,0,1,SEDENTARY,0,4
